key,time,all_swamps___total_rabbits
0-1,27447,513.103729391
0-1,27448,645.828013036
0-1,27449,892.471538867
0-1,27450,1340.76319567
0-1,27451,2152.92952511
0-1,27452,3627.87192913
0-1,27453,6312.6363745
0-1,27454,11189.138056
0-1,27455,19889.5966481
0-1,27456,33799.8457874
0-1,27457,36418.8126849
0-1,27458,5515.32533775
0-1,27459,965.007803042
0-1,27460,644.239346518
0-1,27461,559.545426174
0-1,27462,497.392219787
0-1,27463,446.560082426
0-1,27464,407.944550175
0-1,27465,381.876208842
0-1,27466,367.864951632
0-1,27467,365.20043777
0-1,27468,373.309696427
0-1,27469,391.84332159
0-1,27470,420.558460598
0-1,27471,459.030435527
0-2,27472,669.331206794
0-2,27473,495.104359135
0-2,27474,446.626410921
0-2,27475,408.297692893
0-2,27476,371.294709892
0-2,27477,336.603680693
0-2,27478,305.648814729
0-2,27479,279.259971074
0-2,27480,257.709610727
0-2,27481,240.908105203
0-2,27482,228.583880105
0-2,27483,220.412451412
0-2,27484,216.094713594
0-2,27485,215.396772879
0-2,27486,218.16470097
0-2,27487,224.323925202
0-2,27488,233.867529515
0-2,27489,246.835369671
0-2,27490,263.283833793
0-2,27491,283.243379253
0-2,27492,306.661348261
0-2,27493,333.325792646
0-2,27494,362.772795637
0-2,27495,394.181759017
0-2,27496,426.277157153
0-2,27497,457.269307914
0-2,27498,484.882409181
0-2,27499,506.527146924
0-2,27500,519.663213648
0-2,27501,522.306838635
0-2,27502,513.572216572
0-2,27503,494.028506925
0-2,27504,465.680033507
0-2,27505,431.528459832
0-2,27506,394.886003325
0-2,27507,358.720511828
0-2,27508,325.251203714
0-2,27509,295.848259285
0-2,27510,271.153336857
0-2,27511,251.294931248
0-2,27512,236.102104808
0-2,27513,225.275814029
0-2,27514,218.493726373
0-2,27515,215.478217195
0-2,27516,216.025575988
0-2,27517,220.01216152
0-2,27518,227.393190803
0-2,27519,238.186866581
0-2,27520,252.451741977
0-2,27521,270.254219637
0-2,27522,291.623163845
0-2,27523,316.489791814
0-2,27524,344.610786917
0-2,27525,375.477544968
0-2,27526,408.222668564
0-2,27527,441.548089324
0-2,27528,473.716741394
0-2,27529,502.666343134
0-2,27530,526.30658037
0-2,27531,543.029129496
0-2,27532,552.387188349
0-2,27533,555.805060917
0-2,27534,557.133400321
0-2,27535,562.949879662
0-2,27536,582.721003634
0-2,27537,629.175831695
0-2,27538,719.35472359
0-2,27539,876.778741462
0-2,27540,1135.15576962
0-2,27541,1544.14364997
0-2,27542,2177.98919749
0-2,27543,3148.32144265
0-2,27544,4623.00297045
0-2,27545,6853.40960959
0-2,27546,10211.6432721
0-2,27547,15229.0200932
0-2,27548,22547.3688928
0-2,27549,31941.8776321
0-2,27550,32716.5874635
0-2,27551,8023.61967481
0-2,27552,947.836984561
0-2,27553,363.804530399
0-2,27554,333.0529135
0-2,27555,354.999333175
0-2,27556,384.91714957
0-2,27557,416.782573365
0-2,27558,448.279980072
0-2,27559,477.151494343
0-2,27560,500.850187639
0-2,27561,516.767430986
0-2,27562,522.693043869
0-2,27563,517.363526546
0-2,27564,500.896654518
0-2,27565,474.896945821
0-2,27566,442.133516099
0-2,27567,405.900068316
0-2,27568,369.322449623
0-2,27569,334.866561829
0-2,27570,304.151317166
0-2,27571,278.015763394
0-2,27572,256.717524148
0-0,27573,564.785124491
0-0,27574,561.238782025
0-0,27575,708.226878068
0-0,27576,886.585553223
0-0,27577,1038.58202183
0-0,27578,1084.90209698
0-0,27579,976.985043753
0-0,27580,766.090253235
0-0,27581,556.085446225
0-0,27582,403.940940064
0-0,27583,311.302292053
0-0,27584,262.230315202
0-0,27585,243.483753233
0-0,27586,248.179190525
0-0,27587,274.752803746
0-0,27588,325.753246371
0-0,27589,406.958059492
0-0,27590,525.924733743
0-0,27591,688.136373787
0-0,27592,888.353099751
0-0,27593,1098.503791
0-0,27594,1271.16961744
0-0,27595,1402.03606263
0-0,27596,1645.40310928
0-0,27597,2376.05265095
0-0,27598,4250.43472052
0-0,27599,8505.34669207
0-0,27600,17460.3330509
0-0,27601,32450.8737178
0-0,27602,20305.0577408
0-0,27603,1487.79560219
0-0,27604,392.358108619
0-0,27605,391.657000905
0-0,27606,489.229437904
0-0,27607,631.47766362
0-0,27608,806.023787099
0-0,27609,979.203360171
0-0,27610,1082.28674171
0-0,27611,1042.83515995
0-0,27612,865.040585352
0-0,27613,643.460548749
0-0,27614,463.186218538
0-0,27615,346.011718989
0-0,27616,279.820677017
0-0,27617,249.151490142
0-0,27618,244.461397058
0-0,27619,262.25944749
0-0,27620,303.912176194
0-0,27621,374.972595406
0-0,27622,484.801984306
0-0,27623,645.478298903
0-0,27624,868.571936034
0-0,27625,1160.37350114
0-0,27626,1528.66991176
0-0,27627,2045.12108439
0-0,27628,3013.38130075
0-0,27629,5204.21055887
0-0,27630,10144.5334252
0-0,27631,20442.4026646
0-0,27632,34956.4365852
0-0,27633,12437.2030861
0-0,27634,886.41851756
0-0,27635,303.376791148
0-0,27636,294.086753664
0-0,27637,347.563406272
0-0,27638,436.432210795
0-0,27639,562.942467586
0-0,27640,726.079540149
0-0,27641,906.439973103
0-0,27642,1050.79624282
0-0,27643,1080.25454366
0-0,27644,955.764375892
0-0,27645,739.938965039
0-0,27646,535.229895127
0-0,27647,390.806896493
0-0,27648,304.504387284
0-0,27649,260.292286108
0-0,27650,246.028465175
0-0,27651,256.309908135
0-0,27652,291.760779812
0-0,27653,358.863456351
0-0,27654,471.210034266
0-0,27655,652.52050674
0-0,27656,942.41100148
0-0,27657,1408.95492165
0-0,27658,2184.11095007
0-0,27659,3572.60086553
0-0,27660,6331.62904679
0-0,27661,12164.495642
0-0,27662,23893.5655338
0-0,27663,35410.5261251
0-0,27664,6956.05481768
0-0,27665,613.665352237
0-0,27666,274.567110477
0-0,27667,250.69418104
0-0,27668,270.713730383
0-0,27669,316.998481434
0-0,27670,392.152598533
0-0,27671,502.052490572
0-0,27672,650.051698349
0-0,27673,827.141183857
0-1,27674,564.785124491
0-1,27675,482.538408357
0-1,27676,517.604578708
0-1,27677,559.84068419
0-1,27678,593.406694998
0-1,27679,610.123114147
0-1,27680,605.044116892
0-1,27681,578.109712367
0-1,27682,534.59072997
0-1,27683,483.004258927
0-1,27684,431.804899765
0-1,27685,387.029137408
0-1,27686,351.795920777
0-1,27687,327.051259434
0-1,27688,312.596325255
0-1,27689,307.863724082
0-1,27690,312.331460794
0-1,27691,325.661332722
0-1,27692,347.646463678
0-1,27693,378.006870052
0-1,27694,416.043987123
0-1,27695,460.158040351
0-1,27696,507.298826702
0-1,27697,552.566805106
0-1,27698,589.380560497
0-1,27699,610.710793139
0-1,27700,611.489215732
0-1,27701,591.301396378
0-1,27702,555.626628991
0-1,27703,514.628670286
0-1,27704,480.674654443
0-1,27705,467.108255699
0-1,27706,490.063886859
0-1,27707,573.954702143
0-1,27708,761.575033611
0-1,27709,1131.71238257
0-1,27710,1830.52330716
0-1,27711,3128.09350057
0-1,27712,5518.87100024
0-1,27713,9886.94818255
0-1,27714,17673.5540126
0-1,27715,29745.4563766
0-1,27716,27964.4851843
0-1,27717,3523.39359632
0-1,27718,768.543618263
0-1,27719,623.994852288
0-1,27720,612.126849653
0-1,27721,590.837787634
0-1,27722,552.133812746
0-1,27723,502.354322667
0-1,27724,450.119754996
0-1,27725,402.462845911
0-1,27726,363.518300367
0-1,27727,334.903807432
0-1,27728,316.730662274
0-1,27729,308.49695139
0-1,27730,309.633954659
0-1,27731,319.731091167
0-1,27732,338.548474273
0-1,27733,365.862319052
0-1,27734,401.169144184
0-1,27735,443.251146652
0-1,27736,489.630112899
0-1,27737,536.06839566
0-1,27738,576.451151768
0-1,27739,603.562376278
0-1,27740,611.04998176
0-1,27741,596.106997256
0-1,27742,561.286703007
0-1,27743,513.881350476
0-1,27744,463.083770485
0-1,27745,416.997310407
0-1,27746,381.327769985
0-1,27747,359.956623046
0-1,27748,356.633662234
0-1,27749,377.258491239
0-1,27750,432.959573287
0-1,27751,544.953008376
0-1,27752,753.072087582
0-1,27753,1131.34289974
0-1,27754,1816.65303742
0-1,27755,3061.21704521
0-1,27756,5326.63513138
0-1,27757,9441.45240167
0-1,27758,16782.9442359
0-1,27759,28520.4842043
0-1,27760,30730.3819802
0-1,27761,4653.8599663
0-1,27762,814.278561411
0-1,27763,543.612483374
0-1,27764,472.147316564
0-1,27765,419.702120448
0-1,27766,376.809700766
0-1,27767,344.225715486
0-1,27768,322.229114617
0-1,27769,310.406343518
0-1,27770,308.158012978
0-1,27771,315.000647258
0-1,27772,330.639415761
0-1,27773,354.86939816
0-1,27774,387.332249031
0-2,27775,564.785124491
0-2,27776,417.77161183
0-2,27777,376.865669093
0-2,27778,344.523699133
0-2,27779,313.300391228
0-2,27780,284.027921864
0-2,27781,257.908046308
0-2,27782,235.641003927
0-2,27783,217.456698716
0-2,27784,203.279501698
0-2,27785,192.880256996
0-2,27786,185.985163319
0-2,27787,182.341833879
0-2,27788,181.752907903
0-2,27789,184.088499903
0-2,27790,189.285685077
0-2,27791,197.338627619
0-2,27792,208.280958027
0-2,27793,222.160256889
0-2,27794,239.002224294
0-2,27795,258.762427324
0-2,27796,281.262023024
0-2,27797,306.109556026
0-2,27798,332.612601323
0-2,27799,359.694863808
0-2,27800,385.846200468
0-2,27801,409.146277736
0-2,27802,427.410219081
0-2,27803,438.494499935
0-2,27804,440.725204333
0-2,27805,433.354885186
0-2,27806,416.863802186
0-2,27807,392.943214103
0-2,27808,364.125940093
0-2,27809,333.206846303
0-2,27810,302.690218047
0-2,27811,274.448643237
0-2,27812,249.638287076
0-2,27813,228.800584163
0-2,27814,212.043959087
0-2,27815,199.224173777
0-2,27816,190.088893779
0-2,27817,184.366133235
0-2,27818,181.821631038
0-2,27819,182.28349521
0-2,27820,185.647396643
0-2,27821,191.875547221
0-2,27822,200.983306514
0-2,27823,213.020081946
0-2,27824,228.041904415
0-2,27825,246.073129752
0-2,27826,267.055718687
0-2,27827,290.784359393
0-2,27828,316.829889038
0-2,27829,344.460393218
0-2,27830,372.580555136
0-2,27831,399.724629669
0-2,27832,424.15245293
0-2,27833,444.100207038
0-2,27834,458.210780241
0-2,27835,466.107158567
0-2,27836,468.991177068
0-2,27837,470.112036708
0-2,27838,475.020011976
0-2,27839,491.702988356
0-2,27840,530.901811874
0-2,27841,606.995225969
0-2,27842,739.830424193
0-2,27843,957.850293179
0-2,27844,1302.95637605
0-2,27845,1837.79851822
0-2,27846,2656.56987135
0-2,27847,3900.91375045
0-2,27848,5782.94237629
0-2,27849,8616.63726138
0-2,27850,12850.3257011
0-2,27851,19025.5861639
0-2,27852,26952.721092
0-2,27853,27606.4252435
0-2,27854,6770.3716649
0-2,27855,799.789736216
0-2,27856,306.980139139
0-2,27857,281.031766193
0-2,27858,299.550268307
0-2,27859,324.795076088
0-2,27860,351.683285037
0-2,27861,378.260959271
0-2,27862,402.622891923
0-2,27863,422.619971556
0-2,27864,436.051023589
0-2,27865,441.051086301
0-2,27866,436.554012097
0-2,27867,422.659180549
0-2,27868,400.720492251
0-2,27869,373.074541269
0-2,27870,342.500571149
0-2,27871,311.63618784
0-2,27872,282.562132007
0-2,27873,256.64445014
0-2,27874,234.591135069
0-2,27875,216.619570944
0-0,27876,449.407167955
0-0,27877,446.585295254
0-0,27878,563.545712768
0-0,27879,705.468124683
0-0,27880,826.413772035
0-0,27881,863.271282772
0-0,27882,777.40022286
0-0,27883,609.588383572
0-0,27884,442.484716208
0-0,27885,321.421273371
0-0,27886,247.70744728
0-0,27887,208.660211108
0-0,27888,193.743318013
0-0,27889,197.47954102
0-0,27890,218.624524734
0-0,27891,259.206267226
0-0,27892,323.822036137
0-0,27893,418.485429059
0-0,27894,547.559426586
0-0,27895,706.874585379
0-0,27896,874.094334807
0-0,27897,1011.48686995
0-0,27898,1115.61907167
0-0,27899,1309.26952467
0-0,27900,1890.65725436
0-0,27901,3382.12843698
0-0,27902,6767.81948321
0-0,27903,13893.4233352
0-0,27904,25821.5994416
0-0,27905,16157.0092744
0-0,27906,1183.85909806
0-0,27907,312.204657616
0-0,27908,311.646776719
0-0,27909,389.286485487
0-0,27910,502.475324026
0-0,27911,641.36403697
0-0,27912,779.165367258
0-0,27913,861.190209191
0-0,27914,829.798051605
0-0,27915,688.324502136
0-0,27916,512.010267913
0-0,27917,368.563543341
0-0,27918,275.326208087
0-0,27919,222.65710009
0-0,27920,198.253212985
0-0,27921,194.521242437
0-0,27922,208.683392064
0-0,27923,241.827032066
0-0,27924,298.370769439
0-0,27925,385.763500733
0-0,27926,513.615819021
0-0,27927,691.134445671
0-0,27928,923.324900573
0-0,27929,1216.38333942
0-0,27930,1627.33052767
0-0,27931,2397.78828729
0-0,27932,4141.06078096
0-0,27933,8072.14255321
0-0,27934,16266.2964893
0-0,27935,27815.3097281
0-0,27936,9896.45083382
0-0,27937,705.335212145
0-0,27938,241.401018937
0-0,27939,234.008810371
0-0,27940,276.56090666
0-0,27941,347.275017263
0-0,27942,447.940940915
0-0,27943,577.751317623
0-0,27944,721.266555312
0-0,27945,836.132792992
0-0,27946,859.573161692
0-0,27947,760.51465022
0-0,27948,588.779449595
0-0,27949,425.889671918
0-0,27950,310.970337132
0-0,27951,242.298262445
0-0,27952,207.118095126
0-0,27953,195.768179748
0-0,27954,203.949263072
0-0,27955,232.158001494
0-0,27956,285.552509454
0-0,27957,374.948202119
0-0,27958,519.219399113
0-0,27959,749.889189461
0-0,27960,1121.12450144
0-0,27961,1737.92664503
0-0,27962,2842.76686405
0-0,27963,5038.16293148
0-0,27964,9679.45382944
0-0,27965,19012.4334959
0-0,27966,28176.6349211
0-0,27967,5535.02696901
0-0,27968,488.301826769
0-0,27969,218.476766087
0-0,27970,199.480753013
0-0,27971,215.410579391
0-0,27972,252.239982269
0-0,27973,312.04113046
0-0,27974,399.489962056
0-0,27975,517.254934862
0-0,27976,658.167435396
0-1,27977,449.407167955
0-1,27978,383.962342713
0-1,27979,411.864969084
0-1,27980,445.472809884
0-1,27981,472.181739002
0-1,27982,485.483219976
0-1,27983,481.441793116
0-1,27984,460.009722877
0-1,27985,425.381079551
0-1,27986,384.333026317
0-1,27987,343.593003246
0-1,27988,307.964323096
0-1,27989,279.928775739
0-1,27990,260.239113788
0-1,27991,248.737127014
0-1,27992,244.971332204
0-1,27993,248.526370777
0-1,27994,259.133130291
0-1,27995,276.626996562
0-1,27996,300.785182843
0-1,27997,331.051831732
0-1,27998,366.153980971
0-1,27999,403.664542724
0-1,28000,439.684885845
0-1,28001,468.978089285
0-1,28002,485.950844104
0-1,28003,486.570245498
0-1,28004,470.506524394
0-1,28005,442.119629125
0-1,28006,409.496998473
0-1,28007,382.479328498
0-1,28008,371.684361395
0-1,28009,389.950467815
0-1,28010,456.703525003
0-1,28011,605.995562204
0-1,28012,900.518860597
0-1,28013,1456.57217174
0-1,28014,2489.06633732
0-1,28015,4391.44035311
0-1,28016,7867.17848923
0-1,28017,14063.0861403
0-1,28018,23668.8622453
0-1,28019,22251.719362
0-1,28020,2803.61197392
0-1,28021,611.540559332
0-1,28022,496.52114977
0-1,28023,487.077619439
0-1,28024,470.137624642
0-1,28025,439.340347963
0-1,28026,399.730133939
0-1,28027,358.166381446
0-1,28028,320.245133848
0-1,28029,289.256431842
0-1,28030,266.487492515
0-1,28031,252.026874938
0-1,28032,245.475199744
0-1,28033,246.379928635
0-1,28034,254.414356819
0-1,28035,269.387603251
0-1,28036,291.121599236
0-1,28037,319.215717873
0-1,28038,352.70093682
0-1,28039,389.605308004
0-1,28040,426.556878142
0-1,28041,458.68998376
0-1,28042,480.262752054
0-1,28043,486.220741081
0-1,28044,474.330406057
0-1,28045,446.623426628
0-1,28046,408.902345986
0-1,28047,368.482024039
0-1,28048,331.810403972
0-1,28049,303.427667869
0-1,28050,286.42235699
0-1,28051,283.778232095
0-1,28052,300.189687693
0-1,28053,344.511792595
0-1,28054,433.626484733
0-1,28055,599.22965296
0-1,28056,900.224858111
0-1,28057,1445.53541037
0-1,28058,2435.85183661
0-1,28059,4238.47567033
0-1,28060,7512.69146658
0-1,28061,13354.4158865
0-1,28062,22694.1353077
0-1,28063,24452.580879
0-1,28064,3703.13936543
0-1,28065,647.932472619
0-1,28066,432.559810845
0-1,28067,375.694010329
0-1,28068,333.962657931
0-1,28069,299.83257904
0-1,28070,273.905060926
0-1,28071,256.402067889
0-1,28072,246.994528904
0-1,28073,245.205501862
0-1,28074,250.650278574
0-1,28075,263.094258344
0-1,28076,282.374383292
0-1,28077,308.205513117
0-2,28078,449.407167955
0-2,28079,332.426526094
0-2,28080,299.877113794
0-2,28081,274.142170547
0-2,28082,249.297361838
0-2,28083,226.00486176
0-2,28084,205.220923247
0-2,28085,187.502736238
0-2,28086,173.033238456
0-2,28087,161.7522509
0-2,28088,153.477431136
0-2,28089,147.990911772
0-2,28090,145.091865224
0-2,28091,144.623248854
0-2,28092,146.481711021
0-2,28093,150.617181608
0-2,28094,157.025016986
0-2,28095,165.731977396
0-2,28096,176.775923358
0-2,28097,190.177304778
0-2,28098,205.900765785
0-2,28099,223.803998617
0-2,28100,243.575516939
0-2,28101,264.664348802
0-2,28102,286.214071622
0-2,28103,307.023044162
0-2,28104,325.563231012
0-2,28105,340.096096344
0-2,28106,348.916008645
0-2,28107,350.691010327
0-2,28108,344.826347624
0-2,28109,331.704169673
0-2,28110,312.67023397
0-2,28111,289.739938996
0-2,28112,265.137197576
0-2,28113,240.854703429
0-2,28114,218.382500101
0-2,28115,198.640563894
0-2,28116,182.059721647
0-2,28117,168.726248272
0-2,28118,158.525371584
0-2,28119,151.256305643
0-2,28120,146.702627621
0-2,28121,144.677932782
0-2,28122,145.045444356
0-2,28123,147.722146257
0-2,28124,152.67796997
0-2,28125,159.925137313
0-2,28126,169.502962443
0-2,28127,181.456029903
0-2,28128,195.803719957
0-2,28129,212.499849973
0-2,28130,231.381050551
0-2,28131,252.105831018
0-2,28132,274.091797174
0-2,28133,296.46739062
0-2,28134,318.066298123
0-2,28135,337.503847723
0-2,28136,353.376545661
0-2,28137,364.604519745
0-2,28138,370.887774857
0-2,28139,373.182627414
0-2,28140,374.074510601
0-2,28141,377.979852951
0-2,28142,391.254723062
0-2,28143,422.445757493
0-2,28144,482.994317016
0-2,28145,588.693082175
0-2,28146,762.174442838
0-2,28147,1036.78002401
0-2,28148,1462.36115565
0-2,28149,2113.86860345
0-2,28150,3104.00987031
0-2,28151,4601.56552125
0-2,28152,6856.37489553
0-2,28153,10225.1780902
0-2,28154,15138.916423
0-2,28155,21446.6449795
0-2,28156,21966.8062207
0-2,28157,5387.27637111
0-2,28158,636.403518304
0-2,28159,244.268251706
0-2,28160,223.62078014
0-2,28161,238.356202921
0-2,28162,258.443838162
0-2,28163,279.839149957
0-2,28164,300.987365075
0-2,28165,320.372484626
0-2,28166,336.284431552
0-2,28167,346.971701444
0-2,28168,350.95031902
0-2,28169,347.371936208
0-2,28170,336.315630678
0-2,28171,318.858719458
0-2,28172,296.860462072
0-2,28173,272.532340227
0-2,28174,247.973132677
0-2,28175,224.838512932
0-2,28176,204.215462673
0-2,28177,186.667341378
0-2,28178,172.367124558
0-0,28179,379.21208622
0-0,28180,376.830975481
0-0,28181,475.522779023
0-0,28182,595.277642189
0-0,28183,697.332203224
0-0,28184,728.432760883
0-0,28185,655.974317633
0-0,28186,514.373822122
0-0,28187,373.370885732
0-0,28188,271.21692826
0-0,28189,209.016821611
0-0,28190,176.068562336
0-0,28191,163.481611006
0-0,28192,166.634255249
0-0,28193,184.476501567
0-0,28194,218.719585189
0-0,28195,273.242704264
0-0,28196,353.120163455
0-0,28197,462.033468291
0-0,28198,596.464420978
0-0,28199,737.565308012
0-0,28200,853.497837791
0-0,28201,941.365126686
0-0,28202,1104.76837772
0-0,28203,1595.34634264
0-0,28204,2853.85741907
0-0,28205,5710.7209862
0-0,28206,11723.3422681
0-0,28207,21788.3987885
0-0,28208,13633.3677585
0-0,28209,998.946412913
0-0,28210,263.439900349
0-0,28211,262.969157571
0-0,28212,328.48194427
0-0,28213,423.991270022
0-0,28214,541.186282348
0-0,28215,657.463755581
0-0,28216,726.676740261
0-0,28217,700.18787578
0-0,28218,580.811765062
0-0,28219,432.036904851
0-0,28220,310.995818805
0-0,28221,232.321674429
0-0,28222,187.879209451
0-0,28223,167.287083644
0-0,28224,164.138027648
0-0,28225,176.088122546
0-0,28226,204.054896924
0-0,28227,251.766794155
0-0,28228,325.509231565
0-0,28229,433.391677157
0-0,28230,583.182809909
0-0,28231,779.106313321
0-0,28232,1026.39053552
0-0,28233,1373.1498925
0-0,28234,2023.26612384
0-0,28235,3494.24844526
0-0,28236,6811.31551995
0-0,28237,13725.584874
0-0,28238,23470.7018111
0-0,28239,8350.67625634
0-0,28240,595.165489904
0-0,28241,203.695424849
0-0,28242,197.457841134
0-0,28243,233.363519454
0-0,28244,293.032450701
0-0,28245,377.974876281
0-0,28246,487.509541668
0-0,28247,608.608439437
0-0,28248,705.533163235
0-0,28249,725.312267241
0-0,28250,641.726184349
0-0,28251,496.815136306
0-0,28252,359.367901769
0-0,28253,262.398374358
0-0,28254,204.452523549
0-0,28255,174.767316917
0-0,28256,165.190199782
0-0,28257,172.093440085
0-0,28258,195.896119058
0-0,28259,240.950680267
0-0,28260,316.383226812
0-0,28261,438.120006941
0-0,28262,632.760365758
0-0,28263,946.010636717
0-0,28264,1466.47146675
0-0,28265,2398.74134198
0-0,28266,4251.22786683
0-0,28267,8167.57306483
0-0,28268,16042.789444
0-0,28269,23775.5898726
0-0,28270,4670.48430436
0-0,28271,412.031599934
0-0,28272,184.351822058
0-0,28273,168.322888251
0-0,28274,181.764557909
0-0,28275,212.841398012
0-0,28276,263.301915291
